Collector results:
Time: 177362300 ns
Received messages count:
Employee ID: 24576, Received messages: 0
Employee ID: 24693, Received messages: 0
Employee ID: 24694, Received messages: 0
Employee ID: 24695, Received messages: 0
Employee ID: 24696, Received messages: 0
Employee ID: 24697, Received messages: 0
Employee ID: 24698, Received messages: 0
Employee ID: 24699, Received messages: 0
Employee ID: 24700, Received messages: 0
Employee ID: 24701, Received messages: 0
Employee ID: 24702, Received messages: 0
Employee ID: 24703, Received messages: 0
Employee ID: 24704, Received messages: 0
Employee ID: 24705, Received messages: 0
Employee ID: 24706, Received messages: 0
Employee ID: 24707, Received messages: 0
Employee ID: 24708, Received messages: 0
Employee ID: 24709, Received messages: 0
Employee ID: 24710, Received messages: 0
Employee ID: 24711, Received messages: 0
Employee ID: 24712, Received messages: 0
Employee ID: 24713, Received messages: 0
Employee ID: 24714, Received messages: 0
Employee ID: 24715, Received messages: 0
Employee ID: 24716, Received messages: 0
Employee ID: 24717, Received messages: 0
Employee ID: 24718, Received messages: 0
Employee ID: 24719, Received messages: 0
Employee ID: 24720, Received messages: 0
Employee ID: 24721, Received messages: 0
Employee ID: 24722, Received messages: 0
Employee ID: 24723, Received messages: 0
Employee ID: 24724, Received messages: 0
Employee ID: 24725, Received messages: 0
Employee ID: 24726, Received messages: 0
Employee ID: 24727, Received messages: 0
Employee ID: 24728, Received messages: 0
Employee ID: 24729, Received messages: 0
Employee ID: 24730, Received messages: 0
Employee ID: 24731, Received messages: 0
Employee ID: 24732, Received messages: 0
Employee ID: 24733, Received messages: 0
Employee ID: 24734, Received messages: 0
Employee ID: 24735, Received messages: 0
Employee ID: 24736, Received messages: 0
Employee ID: 24737, Received messages: 0
Employee ID: 24738, Received messages: 0
Employee ID: 24739, Received messages: 0
Employee ID: 24740, Received messages: 0
Employee ID: 24741, Received messages: 0
Employee ID: 24742, Received messages: 0
Employee ID: 24743, Received messages: 0
Employee ID: 24744, Received messages: 0
Employee ID: 24745, Received messages: 0
Employee ID: 24746, Received messages: 0
Employee ID: 24747, Received messages: 0
Employee ID: 24748, Received messages: 0
Employee ID: 24749, Received messages: 0
Employee ID: 24750, Received messages: 0
Employee ID: 24751, Received messages: 0
Employee ID: 24752, Received messages: 0
Employee ID: 24753, Received messages: 0
Employee ID: 24754, Received messages: 0
Employee ID: 24755, Received messages: 0
Employee ID: 24756, Received messages: 0
Employee ID: 24757, Received messages: 0
Employee ID: 24758, Received messages: 0
Employee ID: 24759, Received messages: 0
Employee ID: 24760, Received messages: 0
Employee ID: 24761, Received messages: 0
Employee ID: 24762, Received messages: 0
Employee ID: 24763, Received messages: 0
Employee ID: 24764, Received messages: 0
Employee ID: 24765, Received messages: 0
Employee ID: 24766, Received messages: 0
Employee ID: 24767, Received messages: 0
Employee ID: 24768, Received messages: 0
Employee ID: 24769, Received messages: 0
Employee ID: 24770, Received messages: 0
Employee ID: 24771, Received messages: 0
Employee ID: 24772, Received messages: 0
Employee ID: 24773, Received messages: 0
Employee ID: 24774, Received messages: 0
Employee ID: 24775, Received messages: 0
Employee ID: 24776, Received messages: 0
Employee ID: 24777, Received messages: 0
Employee ID: 24778, Received messages: 0
Employee ID: 24779, Received messages: 0
Employee ID: 24780, Received messages: 0
Employee ID: 24781, Received messages: 0
Employee ID: 24782, Received messages: 0
Employee ID: 24783, Received messages: 0
Employee ID: 24784, Received messages: 0
Employee ID: 24785, Received messages: 0
Employee ID: 24786, Received messages: 0
Employee ID: 24787, Received messages: 0
Employee ID: 24788, Received messages: 0
Employee ID: 24789, Received messages: 0
Employee ID: 24790, Received messages: 0
Employee ID: 24791, Received messages: 0
Employee ID: 24792, Received messages: 0
Employee ID: 24793, Received messages: 0
Employee ID: 24794, Received messages: 0
Employee ID: 24795, Received messages: 0
Employee ID: 24796, Received messages: 0
Employee ID: 24797, Received messages: 0
Employee ID: 24798, Received messages: 0
Employee ID: 24799, Received messages: 0
Employee ID: 24800, Received messages: 0
Employee ID: 24801, Received messages: 0
Employee ID: 24802, Received messages: 0
Employee ID: 24803, Received messages: 0
Employee ID: 24804, Received messages: 0
Employee ID: 24805, Received messages: 0
Employee ID: 24806, Received messages: 0
Employee ID: 24807, Received messages: 0
Employee ID: 24808, Received messages: 0
Employee ID: 24809, Received messages: 0
Employee ID: 24810, Received messages: 0
Employee ID: 24811, Received messages: 0
Employee ID: 24812, Received messages: 0
Employee ID: 24813, Received messages: 0
Employee ID: 24814, Received messages: 0
Employee ID: 24815, Received messages: 0
Employee ID: 24816, Received messages: 0
Employee ID: 24817, Received messages: 0
Employee ID: 24818, Received messages: 0
Employee ID: 24819, Received messages: 0
Employee ID: 24820, Received messages: 0
Employee ID: 24821, Received messages: 0
Employee ID: 24822, Received messages: 0
Employee ID: 24823, Received messages: 0
Employee ID: 24824, Received messages: 0
Employee ID: 24825, Received messages: 0
Employee ID: 24826, Received messages: 0
Employee ID: 24827, Received messages: 0
Employee ID: 24828, Received messages: 0
Employee ID: 24829, Received messages: 0
Employee ID: 24830, Received messages: 0
Employee ID: 24831, Received messages: 0
Employee ID: 24832, Received messages: 0
Employee ID: 24833, Received messages: 0
Employee ID: 24834, Received messages: 0
Employee ID: 24835, Received messages: 0
Employee ID: 24836, Received messages: 0
Employee ID: 24837, Received messages: 0
Employee ID: 24838, Received messages: 0
Employee ID: 24839, Received messages: 0
Employee ID: 24840, Received messages: 0
Employee ID: 24841, Received messages: 0
Employee ID: 24842, Received messages: 0
Employee ID: 24843, Received messages: 0
Employee ID: 24844, Received messages: 0
Employee ID: 24845, Received messages: 0
Employee ID: 24846, Received messages: 0
Employee ID: 24847, Received messages: 0
Employee ID: 24848, Received messages: 0
Employee ID: 24849, Received messages: 0
Employee ID: 24850, Received messages: 0
Employee ID: 24851, Received messages: 0
Employee ID: 24852, Received messages: 0
Employee ID: 24853, Received messages: 0
Employee ID: 24854, Received messages: 0
Employee ID: 24855, Received messages: 0
Employee ID: 24856, Received messages: 0
Employee ID: 24857, Received messages: 0
Employee ID: 24858, Received messages: 0
Employee ID: 24859, Received messages: 0
Employee ID: 24860, Received messages: 0
Employee ID: 24861, Received messages: 0
Employee ID: 24862, Received messages: 0
Employee ID: 24863, Received messages: 0
Employee ID: 24864, Received messages: 0
Employee ID: 24865, Received messages: 0
Employee ID: 24866, Received messages: 0
Employee ID: 24867, Received messages: 0
Employee ID: 24868, Received messages: 0
Employee ID: 24869, Received messages: 0
Employee ID: 24870, Received messages: 0
Employee ID: 24871, Received messages: 0
Employee ID: 24872, Received messages: 0
Employee ID: 24873, Received messages: 0
Employee ID: 24874, Received messages: 0
Employee ID: 24875, Received messages: 0
Employee ID: 24876, Received messages: 0
Employee ID: 24877, Received messages: 0
Employee ID: 24878, Received messages: 0
Employee ID: 24879, Received messages: 0
Employee ID: 24880, Received messages: 0
Employee ID: 24881, Received messages: 0
Employee ID: 24882, Received messages: 0
Employee ID: 24883, Received messages: 0
Employee ID: 24884, Received messages: 0
Employee ID: 24885, Received messages: 0
Employee ID: 24886, Received messages: 0
Employee ID: 24887, Received messages: 0
Employee ID: 24888, Received messages: 0
Employee ID: 24889, Received messages: 0
Employee ID: 24890, Received messages: 0
Employee ID: 24891, Received messages: 0
Employee ID: 24892, Received messages: 0
Employee ID: 24893, Received messages: 0
Employee ID: 24894, Received messages: 0
Employee ID: 24895, Received messages: 0
Employee ID: 24896, Received messages: 0
Employee ID: 24897, Received messages: 0
Employee ID: 24898, Received messages: 0
Employee ID: 24899, Received messages: 0
Employee ID: 24900, Received messages: 0
Employee ID: 24901, Received messages: 0
Employee ID: 24902, Received messages: 0
Employee ID: 24903, Received messages: 0
Employee ID: 24904, Received messages: 0
Employee ID: 24905, Received messages: 0
Employee ID: 24906, Received messages: 0
Employee ID: 24907, Received messages: 0
Employee ID: 24908, Received messages: 0
Employee ID: 24909, Received messages: 0
Employee ID: 24910, Received messages: 0
Employee ID: 24911, Received messages: 0
Employee ID: 24912, Received messages: 0
Employee ID: 24913, Received messages: 0
Employee ID: 24914, Received messages: 0
Employee ID: 24915, Received messages: 0
Employee ID: 24916, Received messages: 0
Employee ID: 24917, Received messages: 0
Employee ID: 24918, Received messages: 0
Employee ID: 24919, Received messages: 0
Employee ID: 24920, Received messages: 0
Employee ID: 24921, Received messages: 0
Employee ID: 24922, Received messages: 0
Employee ID: 24923, Received messages: 0
Employee ID: 24924, Received messages: 0
Employee ID: 24925, Received messages: 0
Employee ID: 24926, Received messages: 0
Employee ID: 24927, Received messages: 0
Employee ID: 24928, Received messages: 0
Employee ID: 24929, Received messages: 0
Employee ID: 24930, Received messages: 0
Employee ID: 24931, Received messages: 0
Employee ID: 24932, Received messages: 0
Employee ID: 24933, Received messages: 0
Employee ID: 24934, Received messages: 0
Employee ID: 24935, Received messages: 0
Employee ID: 24936, Received messages: 0
Employee ID: 24937, Received messages: 0
Employee ID: 24938, Received messages: 0
Employee ID: 24939, Received messages: 0
Employee ID: 24940, Received messages: 0
Employee ID: 24941, Received messages: 0
Employee ID: 24942, Received messages: 0
Employee ID: 24943, Received messages: 0
Employee ID: 24944, Received messages: 0
Employee ID: 24945, Received messages: 0
Employee ID: 24946, Received messages: 0
Employee ID: 24947, Received messages: 0
Employee ID: 24948, Received messages: 0
Employee ID: 24949, Received messages: 0
Employee ID: 24450, Received messages: 0
Employee ID: 24451, Received messages: 0
Employee ID: 24452, Received messages: 0
Employee ID: 24453, Received messages: 0
Employee ID: 24454, Received messages: 0
Employee ID: 24455, Received messages: 0
Employee ID: 24456, Received messages: 0
Employee ID: 24457, Received messages: 0
Employee ID: 24458, Received messages: 0
Employee ID: 24459, Received messages: 0
Employee ID: 24460, Received messages: 0
Employee ID: 24461, Received messages: 0
Employee ID: 24462, Received messages: 0
Employee ID: 24463, Received messages: 0
Employee ID: 24464, Received messages: 0
Employee ID: 24465, Received messages: 0
Employee ID: 24466, Received messages: 0
Employee ID: 24467, Received messages: 0
Employee ID: 24468, Received messages: 0
Employee ID: 24469, Received messages: 0
Employee ID: 24470, Received messages: 0
Employee ID: 24471, Received messages: 0
Employee ID: 24472, Received messages: 0
Employee ID: 24473, Received messages: 0
Employee ID: 24474, Received messages: 0
Employee ID: 24475, Received messages: 0
Employee ID: 24476, Received messages: 0
Employee ID: 24477, Received messages: 0
Employee ID: 24478, Received messages: 0
Employee ID: 24479, Received messages: 0
Employee ID: 24480, Received messages: 0
Employee ID: 24481, Received messages: 0
Employee ID: 24482, Received messages: 0
Employee ID: 24483, Received messages: 0
Employee ID: 24484, Received messages: 0
Employee ID: 24485, Received messages: 0
Employee ID: 24486, Received messages: 0
Employee ID: 24487, Received messages: 0
Employee ID: 24488, Received messages: 0
Employee ID: 24489, Received messages: 0
Employee ID: 24490, Received messages: 0
Employee ID: 24491, Received messages: 0
Employee ID: 24492, Received messages: 0
Employee ID: 24493, Received messages: 0
Employee ID: 24494, Received messages: 0
Employee ID: 24495, Received messages: 0
Employee ID: 24496, Received messages: 0
Employee ID: 24497, Received messages: 0
Employee ID: 24498, Received messages: 0
Employee ID: 24499, Received messages: 0
Employee ID: 24500, Received messages: 0
Employee ID: 24501, Received messages: 0
Employee ID: 24502, Received messages: 0
Employee ID: 24503, Received messages: 0
Employee ID: 24504, Received messages: 0
Employee ID: 24505, Received messages: 0
Employee ID: 24506, Received messages: 0
Employee ID: 24507, Received messages: 0
Employee ID: 24508, Received messages: 0
Employee ID: 24509, Received messages: 0
Employee ID: 24510, Received messages: 0
Employee ID: 24511, Received messages: 0
Employee ID: 24512, Received messages: 0
Employee ID: 24513, Received messages: 0
Employee ID: 24514, Received messages: 0
Employee ID: 24515, Received messages: 0
Employee ID: 24516, Received messages: 0
Employee ID: 24517, Received messages: 0
Employee ID: 24518, Received messages: 0
Employee ID: 24519, Received messages: 0
Employee ID: 24520, Received messages: 0
Employee ID: 24521, Received messages: 0
Employee ID: 24522, Received messages: 0
Employee ID: 24523, Received messages: 0
Employee ID: 24524, Received messages: 0
Employee ID: 24525, Received messages: 0
Employee ID: 24526, Received messages: 0
Employee ID: 24527, Received messages: 0
Employee ID: 24528, Received messages: 0
Employee ID: 24529, Received messages: 0
Employee ID: 24530, Received messages: 0
Employee ID: 24531, Received messages: 0
Employee ID: 24532, Received messages: 0
Employee ID: 24533, Received messages: 0
Employee ID: 24534, Received messages: 0
Employee ID: 24535, Received messages: 0
Employee ID: 24536, Received messages: 0
Employee ID: 24537, Received messages: 0
Employee ID: 24538, Received messages: 0
Employee ID: 24539, Received messages: 0
Employee ID: 24540, Received messages: 0
Employee ID: 24541, Received messages: 0
Employee ID: 24542, Received messages: 0
Employee ID: 24543, Received messages: 0
Employee ID: 24544, Received messages: 0
Employee ID: 24545, Received messages: 0
Employee ID: 24546, Received messages: 0
Employee ID: 24547, Received messages: 0
Employee ID: 24548, Received messages: 0
Employee ID: 24549, Received messages: 0
Employee ID: 24550, Received messages: 0
Employee ID: 24551, Received messages: 0
Employee ID: 24552, Received messages: 0
Employee ID: 24553, Received messages: 0
Employee ID: 24554, Received messages: 0
Employee ID: 24555, Received messages: 0
Employee ID: 24556, Received messages: 0
Employee ID: 24557, Received messages: 0
Employee ID: 24558, Received messages: 0
Employee ID: 24559, Received messages: 0
Employee ID: 24560, Received messages: 0
Employee ID: 24561, Received messages: 0
Employee ID: 24562, Received messages: 0
Employee ID: 24563, Received messages: 0
Employee ID: 24564, Received messages: 0
Employee ID: 24565, Received messages: 0
Employee ID: 24566, Received messages: 0
Employee ID: 24567, Received messages: 0
Employee ID: 24568, Received messages: 0
Employee ID: 24569, Received messages: 0
Employee ID: 24570, Received messages: 0
Employee ID: 24571, Received messages: 0
Employee ID: 24572, Received messages: 0
Employee ID: 24573, Received messages: 0
Employee ID: 24574, Received messages: 0
Employee ID: 24575, Received messages: 0
