Collector results:
Time: 167556300 ns
Received messages count:
Employee ID: 18432, Received messages: 0
Employee ID: 18698, Received messages: 0
Employee ID: 18699, Received messages: 0
Employee ID: 18700, Received messages: 0
Employee ID: 18701, Received messages: 0
Employee ID: 18702, Received messages: 0
Employee ID: 18703, Received messages: 0
Employee ID: 18704, Received messages: 0
Employee ID: 18705, Received messages: 0
Employee ID: 18706, Received messages: 0
Employee ID: 18707, Received messages: 0
Employee ID: 18708, Received messages: 0
Employee ID: 18709, Received messages: 0
Employee ID: 18710, Received messages: 0
Employee ID: 18711, Received messages: 0
Employee ID: 18712, Received messages: 0
Employee ID: 18713, Received messages: 0
Employee ID: 18714, Received messages: 0
Employee ID: 18715, Received messages: 0
Employee ID: 18716, Received messages: 0
Employee ID: 18717, Received messages: 0
Employee ID: 18718, Received messages: 0
Employee ID: 18719, Received messages: 0
Employee ID: 18720, Received messages: 0
Employee ID: 18721, Received messages: 0
Employee ID: 18722, Received messages: 0
Employee ID: 18723, Received messages: 0
Employee ID: 18724, Received messages: 0
Employee ID: 18725, Received messages: 0
Employee ID: 18726, Received messages: 0
Employee ID: 18727, Received messages: 0
Employee ID: 18728, Received messages: 0
Employee ID: 18729, Received messages: 0
Employee ID: 18730, Received messages: 0
Employee ID: 18731, Received messages: 0
Employee ID: 18732, Received messages: 0
Employee ID: 18733, Received messages: 0
Employee ID: 18734, Received messages: 0
Employee ID: 18735, Received messages: 0
Employee ID: 18736, Received messages: 0
Employee ID: 18737, Received messages: 0
Employee ID: 18738, Received messages: 0
Employee ID: 18739, Received messages: 0
Employee ID: 18740, Received messages: 0
Employee ID: 18741, Received messages: 0
Employee ID: 18742, Received messages: 0
Employee ID: 18743, Received messages: 0
Employee ID: 18744, Received messages: 0
Employee ID: 18745, Received messages: 0
Employee ID: 18746, Received messages: 0
Employee ID: 18747, Received messages: 0
Employee ID: 18748, Received messages: 0
Employee ID: 18749, Received messages: 0
Employee ID: 18750, Received messages: 0
Employee ID: 18751, Received messages: 0
Employee ID: 18752, Received messages: 0
Employee ID: 18753, Received messages: 0
Employee ID: 18754, Received messages: 0
Employee ID: 18755, Received messages: 0
Employee ID: 18756, Received messages: 0
Employee ID: 18757, Received messages: 0
Employee ID: 18758, Received messages: 0
Employee ID: 18759, Received messages: 0
Employee ID: 18760, Received messages: 0
Employee ID: 18761, Received messages: 0
Employee ID: 18762, Received messages: 0
Employee ID: 18763, Received messages: 0
Employee ID: 18764, Received messages: 0
Employee ID: 18765, Received messages: 0
Employee ID: 18766, Received messages: 0
Employee ID: 18767, Received messages: 0
Employee ID: 18768, Received messages: 0
Employee ID: 18769, Received messages: 0
Employee ID: 18770, Received messages: 0
Employee ID: 18771, Received messages: 0
Employee ID: 18772, Received messages: 0
Employee ID: 18773, Received messages: 0
Employee ID: 18774, Received messages: 0
Employee ID: 18775, Received messages: 0
Employee ID: 18776, Received messages: 0
Employee ID: 18777, Received messages: 0
Employee ID: 18778, Received messages: 0
Employee ID: 18779, Received messages: 0
Employee ID: 18780, Received messages: 0
Employee ID: 18781, Received messages: 0
Employee ID: 18782, Received messages: 0
Employee ID: 18783, Received messages: 0
Employee ID: 18784, Received messages: 0
Employee ID: 18785, Received messages: 0
Employee ID: 18786, Received messages: 0
Employee ID: 18787, Received messages: 0
Employee ID: 18788, Received messages: 0
Employee ID: 18789, Received messages: 0
Employee ID: 18790, Received messages: 0
Employee ID: 18791, Received messages: 0
Employee ID: 18792, Received messages: 0
Employee ID: 18793, Received messages: 0
Employee ID: 18794, Received messages: 0
Employee ID: 18795, Received messages: 0
Employee ID: 18796, Received messages: 0
Employee ID: 18797, Received messages: 0
Employee ID: 18798, Received messages: 0
Employee ID: 18799, Received messages: 0
Employee ID: 18800, Received messages: 0
Employee ID: 18801, Received messages: 0
Employee ID: 18802, Received messages: 0
Employee ID: 18803, Received messages: 0
Employee ID: 18804, Received messages: 0
Employee ID: 18805, Received messages: 0
Employee ID: 18806, Received messages: 0
Employee ID: 18807, Received messages: 0
Employee ID: 18808, Received messages: 0
Employee ID: 18809, Received messages: 0
Employee ID: 18810, Received messages: 0
Employee ID: 18811, Received messages: 0
Employee ID: 18812, Received messages: 0
Employee ID: 18813, Received messages: 0
Employee ID: 18814, Received messages: 0
Employee ID: 18815, Received messages: 0
Employee ID: 18816, Received messages: 0
Employee ID: 18817, Received messages: 0
Employee ID: 18818, Received messages: 0
Employee ID: 18819, Received messages: 0
Employee ID: 18820, Received messages: 0
Employee ID: 18821, Received messages: 0
Employee ID: 18822, Received messages: 0
Employee ID: 18823, Received messages: 0
Employee ID: 18824, Received messages: 0
Employee ID: 18825, Received messages: 0
Employee ID: 18826, Received messages: 0
Employee ID: 18827, Received messages: 0
Employee ID: 18828, Received messages: 0
Employee ID: 18829, Received messages: 0
Employee ID: 18830, Received messages: 0
Employee ID: 18831, Received messages: 0
Employee ID: 18832, Received messages: 0
Employee ID: 18833, Received messages: 0
Employee ID: 18834, Received messages: 0
Employee ID: 18835, Received messages: 0
Employee ID: 18836, Received messages: 0
Employee ID: 18837, Received messages: 0
Employee ID: 18838, Received messages: 0
Employee ID: 18839, Received messages: 0
Employee ID: 18840, Received messages: 0
Employee ID: 18841, Received messages: 0
Employee ID: 18842, Received messages: 0
Employee ID: 18843, Received messages: 0
Employee ID: 18844, Received messages: 0
Employee ID: 18845, Received messages: 0
Employee ID: 18846, Received messages: 0
Employee ID: 18847, Received messages: 0
Employee ID: 18848, Received messages: 0
Employee ID: 18849, Received messages: 0
Employee ID: 18350, Received messages: 0
Employee ID: 18351, Received messages: 0
Employee ID: 18352, Received messages: 0
Employee ID: 18353, Received messages: 0
Employee ID: 18354, Received messages: 0
Employee ID: 18355, Received messages: 0
Employee ID: 18356, Received messages: 0
Employee ID: 18357, Received messages: 0
Employee ID: 18358, Received messages: 0
Employee ID: 18359, Received messages: 0
Employee ID: 18360, Received messages: 0
Employee ID: 18361, Received messages: 0
Employee ID: 18362, Received messages: 0
Employee ID: 18363, Received messages: 0
Employee ID: 18364, Received messages: 0
Employee ID: 18365, Received messages: 0
Employee ID: 18366, Received messages: 0
Employee ID: 18367, Received messages: 0
Employee ID: 18368, Received messages: 0
Employee ID: 18369, Received messages: 0
Employee ID: 18370, Received messages: 0
Employee ID: 18371, Received messages: 0
Employee ID: 18372, Received messages: 0
Employee ID: 18373, Received messages: 0
Employee ID: 18374, Received messages: 0
Employee ID: 18375, Received messages: 0
Employee ID: 18376, Received messages: 0
Employee ID: 18377, Received messages: 0
Employee ID: 18378, Received messages: 0
Employee ID: 18379, Received messages: 0
Employee ID: 18380, Received messages: 0
Employee ID: 18381, Received messages: 0
Employee ID: 18382, Received messages: 0
Employee ID: 18383, Received messages: 0
Employee ID: 18384, Received messages: 0
Employee ID: 18385, Received messages: 0
Employee ID: 18386, Received messages: 0
Employee ID: 18387, Received messages: 0
Employee ID: 18388, Received messages: 0
Employee ID: 18389, Received messages: 0
Employee ID: 18390, Received messages: 0
Employee ID: 18391, Received messages: 0
Employee ID: 18392, Received messages: 0
Employee ID: 18393, Received messages: 0
Employee ID: 18394, Received messages: 0
Employee ID: 18395, Received messages: 0
Employee ID: 18396, Received messages: 0
Employee ID: 18397, Received messages: 0
Employee ID: 18398, Received messages: 0
Employee ID: 18399, Received messages: 0
Employee ID: 18400, Received messages: 0
Employee ID: 18401, Received messages: 0
Employee ID: 18402, Received messages: 0
Employee ID: 18403, Received messages: 0
Employee ID: 18404, Received messages: 0
Employee ID: 18405, Received messages: 0
Employee ID: 18406, Received messages: 0
Employee ID: 18407, Received messages: 0
Employee ID: 18408, Received messages: 0
Employee ID: 18409, Received messages: 0
Employee ID: 18410, Received messages: 0
Employee ID: 18411, Received messages: 0
Employee ID: 18412, Received messages: 0
Employee ID: 18413, Received messages: 0
Employee ID: 18414, Received messages: 0
Employee ID: 18415, Received messages: 0
Employee ID: 18416, Received messages: 0
Employee ID: 18417, Received messages: 0
Employee ID: 18418, Received messages: 0
Employee ID: 18419, Received messages: 0
Employee ID: 18420, Received messages: 0
Employee ID: 18421, Received messages: 0
Employee ID: 18422, Received messages: 0
Employee ID: 18423, Received messages: 0
Employee ID: 18424, Received messages: 0
Employee ID: 18425, Received messages: 0
Employee ID: 18426, Received messages: 0
Employee ID: 18427, Received messages: 0
Employee ID: 18428, Received messages: 0
Employee ID: 18429, Received messages: 0
Employee ID: 18430, Received messages: 0
Employee ID: 18431, Received messages: 0
