Iteration results:
Time: 26445564600 ns
Received messages count:
Employee ID: 20480, Received messages: 0
Employee ID: 20872, Received messages: 0
Employee ID: 20873, Received messages: 0
Employee ID: 20874, Received messages: 0
Employee ID: 20875, Received messages: 0
Employee ID: 20876, Received messages: 0
Employee ID: 20877, Received messages: 0
Employee ID: 20878, Received messages: 0
Employee ID: 20879, Received messages: 0
Employee ID: 20880, Received messages: 0
Employee ID: 20881, Received messages: 0
Employee ID: 20882, Received messages: 0
Employee ID: 20883, Received messages: 0
Employee ID: 20884, Received messages: 0
Employee ID: 20885, Received messages: 0
Employee ID: 20886, Received messages: 0
Employee ID: 20887, Received messages: 0
Employee ID: 20888, Received messages: 0
Employee ID: 20889, Received messages: 0
Employee ID: 20890, Received messages: 0
Employee ID: 20891, Received messages: 0
Employee ID: 20892, Received messages: 0
Employee ID: 20893, Received messages: 0
Employee ID: 20894, Received messages: 0
Employee ID: 20895, Received messages: 0
Employee ID: 20896, Received messages: 0
Employee ID: 20897, Received messages: 0
Employee ID: 20898, Received messages: 0
Employee ID: 20899, Received messages: 0
Employee ID: 20900, Received messages: 0
Employee ID: 20901, Received messages: 0
Employee ID: 20902, Received messages: 0
Employee ID: 20903, Received messages: 0
Employee ID: 20904, Received messages: 0
Employee ID: 20905, Received messages: 0
Employee ID: 20906, Received messages: 0
Employee ID: 20907, Received messages: 0
Employee ID: 20908, Received messages: 0
Employee ID: 20909, Received messages: 0
Employee ID: 20910, Received messages: 0
Employee ID: 20911, Received messages: 0
Employee ID: 20912, Received messages: 0
Employee ID: 20913, Received messages: 0
Employee ID: 20914, Received messages: 0
Employee ID: 20915, Received messages: 0
Employee ID: 20916, Received messages: 0
Employee ID: 20917, Received messages: 0
Employee ID: 20918, Received messages: 0
Employee ID: 20919, Received messages: 0
Employee ID: 20920, Received messages: 0
Employee ID: 20921, Received messages: 0
Employee ID: 20922, Received messages: 0
Employee ID: 20923, Received messages: 0
Employee ID: 20924, Received messages: 0
Employee ID: 20925, Received messages: 0
Employee ID: 20926, Received messages: 0
Employee ID: 20927, Received messages: 0
Employee ID: 20928, Received messages: 0
Employee ID: 20929, Received messages: 0
Employee ID: 20930, Received messages: 0
Employee ID: 20931, Received messages: 0
Employee ID: 20932, Received messages: 0
Employee ID: 20933, Received messages: 0
Employee ID: 20934, Received messages: 0
Employee ID: 20935, Received messages: 0
Employee ID: 20936, Received messages: 0
Employee ID: 20937, Received messages: 0
Employee ID: 20938, Received messages: 0
Employee ID: 20939, Received messages: 0
Employee ID: 20940, Received messages: 0
Employee ID: 20941, Received messages: 0
Employee ID: 20942, Received messages: 0
Employee ID: 20943, Received messages: 0
Employee ID: 20944, Received messages: 0
Employee ID: 20945, Received messages: 0
Employee ID: 20946, Received messages: 0
Employee ID: 20947, Received messages: 0
Employee ID: 20948, Received messages: 0
Employee ID: 20949, Received messages: 0
Employee ID: 20950, Received messages: 0
Employee ID: 20951, Received messages: 0
Employee ID: 20952, Received messages: 0
Employee ID: 20953, Received messages: 0
Employee ID: 20954, Received messages: 0
Employee ID: 20955, Received messages: 0
Employee ID: 20956, Received messages: 0
Employee ID: 20957, Received messages: 0
Employee ID: 20958, Received messages: 0
Employee ID: 20959, Received messages: 0
Employee ID: 20960, Received messages: 0
Employee ID: 20961, Received messages: 0
Employee ID: 20962, Received messages: 0
Employee ID: 20963, Received messages: 0
Employee ID: 20964, Received messages: 0
Employee ID: 20965, Received messages: 0
Employee ID: 20966, Received messages: 0
Employee ID: 20967, Received messages: 0
Employee ID: 20968, Received messages: 0
Employee ID: 20969, Received messages: 0
Employee ID: 20970, Received messages: 0
Employee ID: 20971, Received messages: 0
Employee ID: 20972, Received messages: 0
Employee ID: 20973, Received messages: 0
Employee ID: 20974, Received messages: 0
Employee ID: 20975, Received messages: 0
Employee ID: 20976, Received messages: 0
Employee ID: 20977, Received messages: 0
Employee ID: 20978, Received messages: 0
Employee ID: 20979, Received messages: 0
Employee ID: 20980, Received messages: 0
Employee ID: 20981, Received messages: 0
Employee ID: 20982, Received messages: 0
Employee ID: 20983, Received messages: 0
Employee ID: 20984, Received messages: 0
Employee ID: 20985, Received messages: 0
Employee ID: 20986, Received messages: 0
Employee ID: 20987, Received messages: 0
Employee ID: 20988, Received messages: 0
Employee ID: 20989, Received messages: 0
Employee ID: 20990, Received messages: 0
Employee ID: 20991, Received messages: 0
Employee ID: 20992, Received messages: 0
Employee ID: 20993, Received messages: 0
Employee ID: 20994, Received messages: 0
Employee ID: 20995, Received messages: 0
Employee ID: 20996, Received messages: 0
Employee ID: 20997, Received messages: 0
Employee ID: 20998, Received messages: 0
Employee ID: 20999, Received messages: 0
Employee ID: 21000, Received messages: 0
Employee ID: 21001, Received messages: 0
Employee ID: 21002, Received messages: 0
Employee ID: 21003, Received messages: 0
Employee ID: 21004, Received messages: 0
Employee ID: 21005, Received messages: 0
Employee ID: 21006, Received messages: 0
Employee ID: 21007, Received messages: 0
Employee ID: 21008, Received messages: 0
Employee ID: 21009, Received messages: 0
Employee ID: 21010, Received messages: 0
Employee ID: 21011, Received messages: 0
Employee ID: 21012, Received messages: 0
Employee ID: 21013, Received messages: 0
Employee ID: 21014, Received messages: 0
Employee ID: 21015, Received messages: 0
Employee ID: 21016, Received messages: 0
Employee ID: 21017, Received messages: 0
Employee ID: 21018, Received messages: 0
Employee ID: 21019, Received messages: 0
Employee ID: 21020, Received messages: 0
Employee ID: 21021, Received messages: 0
Employee ID: 21022, Received messages: 0
Employee ID: 21023, Received messages: 0
Employee ID: 21024, Received messages: 0
Employee ID: 21025, Received messages: 0
Employee ID: 21026, Received messages: 0
Employee ID: 21027, Received messages: 0
Employee ID: 21028, Received messages: 0
Employee ID: 21029, Received messages: 0
Employee ID: 21030, Received messages: 0
Employee ID: 21031, Received messages: 0
Employee ID: 21032, Received messages: 0
Employee ID: 21033, Received messages: 0
Employee ID: 21034, Received messages: 0
Employee ID: 21035, Received messages: 0
Employee ID: 21036, Received messages: 0
Employee ID: 21037, Received messages: 0
Employee ID: 21038, Received messages: 0
Employee ID: 21039, Received messages: 0
Employee ID: 21040, Received messages: 0
Employee ID: 21041, Received messages: 0
Employee ID: 21042, Received messages: 0
Employee ID: 21043, Received messages: 0
Employee ID: 21044, Received messages: 0
Employee ID: 21045, Received messages: 0
Employee ID: 21046, Received messages: 0
Employee ID: 21047, Received messages: 0
Employee ID: 21048, Received messages: 0
Employee ID: 21049, Received messages: 0
Employee ID: 21050, Received messages: 0
Employee ID: 21051, Received messages: 0
Employee ID: 21052, Received messages: 0
Employee ID: 21053, Received messages: 0
Employee ID: 21054, Received messages: 0
Employee ID: 21055, Received messages: 0
Employee ID: 21056, Received messages: 0
Employee ID: 21057, Received messages: 0
Employee ID: 21058, Received messages: 0
Employee ID: 21059, Received messages: 0
Employee ID: 21060, Received messages: 0
Employee ID: 21061, Received messages: 0
Employee ID: 21062, Received messages: 0
Employee ID: 21063, Received messages: 0
Employee ID: 21064, Received messages: 0
Employee ID: 21065, Received messages: 0
Employee ID: 21066, Received messages: 0
Employee ID: 21067, Received messages: 0
Employee ID: 21068, Received messages: 0
Employee ID: 21069, Received messages: 0
Employee ID: 21070, Received messages: 0
Employee ID: 21071, Received messages: 0
Employee ID: 21072, Received messages: 0
Employee ID: 21073, Received messages: 0
Employee ID: 21074, Received messages: 0
Employee ID: 21075, Received messages: 0
Employee ID: 21076, Received messages: 0
Employee ID: 21077, Received messages: 0
Employee ID: 21078, Received messages: 0
Employee ID: 21079, Received messages: 0
Employee ID: 21080, Received messages: 0
Employee ID: 21081, Received messages: 0
Employee ID: 21082, Received messages: 0
Employee ID: 21083, Received messages: 0
Employee ID: 21084, Received messages: 0
Employee ID: 21085, Received messages: 0
Employee ID: 21086, Received messages: 0
Employee ID: 21087, Received messages: 0
Employee ID: 21088, Received messages: 0
Employee ID: 21089, Received messages: 0
Employee ID: 21090, Received messages: 0
Employee ID: 21091, Received messages: 0
Employee ID: 21092, Received messages: 0
Employee ID: 21093, Received messages: 0
Employee ID: 21094, Received messages: 0
Employee ID: 21095, Received messages: 0
Employee ID: 21096, Received messages: 0
Employee ID: 21097, Received messages: 0
Employee ID: 21098, Received messages: 0
Employee ID: 21099, Received messages: 0
Employee ID: 21100, Received messages: 0
Employee ID: 21101, Received messages: 0
Employee ID: 21102, Received messages: 0
Employee ID: 21103, Received messages: 0
Employee ID: 21104, Received messages: 0
Employee ID: 21105, Received messages: 0
Employee ID: 21106, Received messages: 0
Employee ID: 21107, Received messages: 0
Employee ID: 21108, Received messages: 0
Employee ID: 21109, Received messages: 0
Employee ID: 21110, Received messages: 0
Employee ID: 21111, Received messages: 0
Employee ID: 21112, Received messages: 0
Employee ID: 21113, Received messages: 0
Employee ID: 21114, Received messages: 0
Employee ID: 21115, Received messages: 0
Employee ID: 21116, Received messages: 0
Employee ID: 21117, Received messages: 0
Employee ID: 21118, Received messages: 0
Employee ID: 21119, Received messages: 0
Employee ID: 21120, Received messages: 0
Employee ID: 21121, Received messages: 0
Employee ID: 21122, Received messages: 0
Employee ID: 21123, Received messages: 0
Employee ID: 21124, Received messages: 0
Employee ID: 21125, Received messages: 0
Employee ID: 21126, Received messages: 0
Employee ID: 21127, Received messages: 0
Employee ID: 21128, Received messages: 0
Employee ID: 21129, Received messages: 0
Employee ID: 21130, Received messages: 0
Employee ID: 21131, Received messages: 0
Employee ID: 21132, Received messages: 0
Employee ID: 21133, Received messages: 0
Employee ID: 21134, Received messages: 0
Employee ID: 21135, Received messages: 0
Employee ID: 21136, Received messages: 0
Employee ID: 21137, Received messages: 0
Employee ID: 21138, Received messages: 0
Employee ID: 21139, Received messages: 0
Employee ID: 21140, Received messages: 0
Employee ID: 21141, Received messages: 0
Employee ID: 21142, Received messages: 0
Employee ID: 21143, Received messages: 0
Employee ID: 21144, Received messages: 0
Employee ID: 21145, Received messages: 0
Employee ID: 21146, Received messages: 0
Employee ID: 21147, Received messages: 0
Employee ID: 21148, Received messages: 0
Employee ID: 21149, Received messages: 0
Employee ID: 21150, Received messages: 0
Employee ID: 21151, Received messages: 0
Employee ID: 21152, Received messages: 0
Employee ID: 21153, Received messages: 0
Employee ID: 21154, Received messages: 0
Employee ID: 21155, Received messages: 0
Employee ID: 21156, Received messages: 0
Employee ID: 21157, Received messages: 0
Employee ID: 21158, Received messages: 0
Employee ID: 21159, Received messages: 0
Employee ID: 21160, Received messages: 0
Employee ID: 21161, Received messages: 0
Employee ID: 21162, Received messages: 0
Employee ID: 21163, Received messages: 0
Employee ID: 21164, Received messages: 0
Employee ID: 21165, Received messages: 0
Employee ID: 21166, Received messages: 0
Employee ID: 21167, Received messages: 0
Employee ID: 21168, Received messages: 0
Employee ID: 21169, Received messages: 0
Employee ID: 21170, Received messages: 0
Employee ID: 21171, Received messages: 0
Employee ID: 21172, Received messages: 0
Employee ID: 21173, Received messages: 0
Employee ID: 21174, Received messages: 0
Employee ID: 21175, Received messages: 0
Employee ID: 21176, Received messages: 0
Employee ID: 21177, Received messages: 0
Employee ID: 21178, Received messages: 0
Employee ID: 21179, Received messages: 0
Employee ID: 21180, Received messages: 0
Employee ID: 21181, Received messages: 0
Employee ID: 21182, Received messages: 0
Employee ID: 21183, Received messages: 0
Employee ID: 21184, Received messages: 0
Employee ID: 21185, Received messages: 0
Employee ID: 21186, Received messages: 0
Employee ID: 21187, Received messages: 0
Employee ID: 21188, Received messages: 0
Employee ID: 21189, Received messages: 0
Employee ID: 21190, Received messages: 0
Employee ID: 21191, Received messages: 0
Employee ID: 21192, Received messages: 0
Employee ID: 21193, Received messages: 0
Employee ID: 21194, Received messages: 0
Employee ID: 21195, Received messages: 0
Employee ID: 21196, Received messages: 0
Employee ID: 21197, Received messages: 0
Employee ID: 21198, Received messages: 0
Employee ID: 21199, Received messages: 0
Employee ID: 21200, Received messages: 0
Employee ID: 21201, Received messages: 0
Employee ID: 21202, Received messages: 0
Employee ID: 21203, Received messages: 0
Employee ID: 21204, Received messages: 0
Employee ID: 21205, Received messages: 0
Employee ID: 21206, Received messages: 0
Employee ID: 21207, Received messages: 0
Employee ID: 21208, Received messages: 0
Employee ID: 21209, Received messages: 0
Employee ID: 21210, Received messages: 0
Employee ID: 21211, Received messages: 0
Employee ID: 21212, Received messages: 0
Employee ID: 21213, Received messages: 0
Employee ID: 21214, Received messages: 0
Employee ID: 21215, Received messages: 0
Employee ID: 21216, Received messages: 0
Employee ID: 21217, Received messages: 0
Employee ID: 21218, Received messages: 0
Employee ID: 21219, Received messages: 0
Employee ID: 21220, Received messages: 0
Employee ID: 21221, Received messages: 0
Employee ID: 21222, Received messages: 0
Employee ID: 21223, Received messages: 0
Employee ID: 21224, Received messages: 0
Employee ID: 21225, Received messages: 0
Employee ID: 21226, Received messages: 0
Employee ID: 21227, Received messages: 0
Employee ID: 21228, Received messages: 0
Employee ID: 21229, Received messages: 0
Employee ID: 21230, Received messages: 0
Employee ID: 21231, Received messages: 0
Employee ID: 21232, Received messages: 0
Employee ID: 21233, Received messages: 0
Employee ID: 21234, Received messages: 0
Employee ID: 21235, Received messages: 0
Employee ID: 21236, Received messages: 0
Employee ID: 21237, Received messages: 0
Employee ID: 21238, Received messages: 0
Employee ID: 21239, Received messages: 0
Employee ID: 21240, Received messages: 0
Employee ID: 21241, Received messages: 0
Employee ID: 21242, Received messages: 0
Employee ID: 21243, Received messages: 0
Employee ID: 21244, Received messages: 0
Employee ID: 21245, Received messages: 0
Employee ID: 21246, Received messages: 0
Employee ID: 21247, Received messages: 0
Employee ID: 21248, Received messages: 0
Employee ID: 21249, Received messages: 0
Employee ID: 21250, Received messages: 0
Employee ID: 21251, Received messages: 0
Employee ID: 21252, Received messages: 0
