Iteration results:
Time: 26434407200 ns
Received messages count:
Employee ID: 9700, Received messages: 0
Employee ID: 9955, Received messages: 0
Employee ID: 9956, Received messages: 0
Employee ID: 9957, Received messages: 0
Employee ID: 9958, Received messages: 0
Employee ID: 9959, Received messages: 0
Employee ID: 9960, Received messages: 0
Employee ID: 9961, Received messages: 0
Employee ID: 9962, Received messages: 0
Employee ID: 9963, Received messages: 0
Employee ID: 9964, Received messages: 0
Employee ID: 9965, Received messages: 0
Employee ID: 9966, Received messages: 0
Employee ID: 9967, Received messages: 0
Employee ID: 9968, Received messages: 0
Employee ID: 9969, Received messages: 0
Employee ID: 9970, Received messages: 0
Employee ID: 9971, Received messages: 0
Employee ID: 9972, Received messages: 0
Employee ID: 9973, Received messages: 0
Employee ID: 9974, Received messages: 0
Employee ID: 9975, Received messages: 0
Employee ID: 9976, Received messages: 0
Employee ID: 9977, Received messages: 0
Employee ID: 9978, Received messages: 0
Employee ID: 9979, Received messages: 0
Employee ID: 9980, Received messages: 0
Employee ID: 9981, Received messages: 0
Employee ID: 9982, Received messages: 0
Employee ID: 9983, Received messages: 0
Employee ID: 9984, Received messages: 0
Employee ID: 9985, Received messages: 0
Employee ID: 9986, Received messages: 0
Employee ID: 9987, Received messages: 0
Employee ID: 9988, Received messages: 0
Employee ID: 9989, Received messages: 0
Employee ID: 9990, Received messages: 0
Employee ID: 9991, Received messages: 0
Employee ID: 9992, Received messages: 0
Employee ID: 9993, Received messages: 0
Employee ID: 9994, Received messages: 0
Employee ID: 9995, Received messages: 0
Employee ID: 9996, Received messages: 0
Employee ID: 9997, Received messages: 0
Employee ID: 9998, Received messages: 0
Employee ID: 9999, Received messages: 0
Employee ID: 10000, Received messages: 0
Employee ID: 10001, Received messages: 0
Employee ID: 10002, Received messages: 0
Employee ID: 10003, Received messages: 0
Employee ID: 10004, Received messages: 0
Employee ID: 10005, Received messages: 0
Employee ID: 10006, Received messages: 0
Employee ID: 10007, Received messages: 0
Employee ID: 10008, Received messages: 0
Employee ID: 10009, Received messages: 0
Employee ID: 10010, Received messages: 0
Employee ID: 10011, Received messages: 0
Employee ID: 10012, Received messages: 0
Employee ID: 10013, Received messages: 0
Employee ID: 10014, Received messages: 0
Employee ID: 10015, Received messages: 0
Employee ID: 10016, Received messages: 0
Employee ID: 10017, Received messages: 0
Employee ID: 10018, Received messages: 0
Employee ID: 10019, Received messages: 0
Employee ID: 10020, Received messages: 0
Employee ID: 10021, Received messages: 0
Employee ID: 10022, Received messages: 0
Employee ID: 10023, Received messages: 0
Employee ID: 10024, Received messages: 0
Employee ID: 10025, Received messages: 0
Employee ID: 10026, Received messages: 0
Employee ID: 10027, Received messages: 0
Employee ID: 10028, Received messages: 0
Employee ID: 10029, Received messages: 0
Employee ID: 10030, Received messages: 0
Employee ID: 10031, Received messages: 0
Employee ID: 10032, Received messages: 0
Employee ID: 10033, Received messages: 0
Employee ID: 10034, Received messages: 0
Employee ID: 10035, Received messages: 0
Employee ID: 10036, Received messages: 0
Employee ID: 10037, Received messages: 0
Employee ID: 10038, Received messages: 0
Employee ID: 10039, Received messages: 0
Employee ID: 10040, Received messages: 0
Employee ID: 10041, Received messages: 0
Employee ID: 10042, Received messages: 0
Employee ID: 10043, Received messages: 0
Employee ID: 10044, Received messages: 0
Employee ID: 10045, Received messages: 0
Employee ID: 10046, Received messages: 0
Employee ID: 10047, Received messages: 0
Employee ID: 10048, Received messages: 0
Employee ID: 10049, Received messages: 0
Employee ID: 10050, Received messages: 0
Employee ID: 10051, Received messages: 0
Employee ID: 10052, Received messages: 0
Employee ID: 10053, Received messages: 0
Employee ID: 10054, Received messages: 0
Employee ID: 10055, Received messages: 0
Employee ID: 10056, Received messages: 0
Employee ID: 10057, Received messages: 0
Employee ID: 10058, Received messages: 0
Employee ID: 10059, Received messages: 0
Employee ID: 10060, Received messages: 0
Employee ID: 10061, Received messages: 0
Employee ID: 10062, Received messages: 0
Employee ID: 10063, Received messages: 0
Employee ID: 10064, Received messages: 0
Employee ID: 10065, Received messages: 0
Employee ID: 10066, Received messages: 0
Employee ID: 10067, Received messages: 0
Employee ID: 10068, Received messages: 0
Employee ID: 10069, Received messages: 0
Employee ID: 10070, Received messages: 0
Employee ID: 10071, Received messages: 0
Employee ID: 10072, Received messages: 0
Employee ID: 10073, Received messages: 0
Employee ID: 10074, Received messages: 0
Employee ID: 10075, Received messages: 0
Employee ID: 10076, Received messages: 0
Employee ID: 10077, Received messages: 0
Employee ID: 10078, Received messages: 0
Employee ID: 10079, Received messages: 0
Employee ID: 10080, Received messages: 0
Employee ID: 10081, Received messages: 0
Employee ID: 10082, Received messages: 0
Employee ID: 10083, Received messages: 0
Employee ID: 10084, Received messages: 0
Employee ID: 10085, Received messages: 0
Employee ID: 10086, Received messages: 0
Employee ID: 10087, Received messages: 0
Employee ID: 10088, Received messages: 0
Employee ID: 10089, Received messages: 0
Employee ID: 10090, Received messages: 0
Employee ID: 10091, Received messages: 0
Employee ID: 10092, Received messages: 0
Employee ID: 10093, Received messages: 0
Employee ID: 10094, Received messages: 0
Employee ID: 10095, Received messages: 0
Employee ID: 10096, Received messages: 0
Employee ID: 10097, Received messages: 0
Employee ID: 10098, Received messages: 0
Employee ID: 10099, Received messages: 0
Employee ID: 10100, Received messages: 0
Employee ID: 10101, Received messages: 0
Employee ID: 10102, Received messages: 0
Employee ID: 10103, Received messages: 0
Employee ID: 10104, Received messages: 0
Employee ID: 10105, Received messages: 0
Employee ID: 10106, Received messages: 0
Employee ID: 10107, Received messages: 0
Employee ID: 10108, Received messages: 0
Employee ID: 10109, Received messages: 0
Employee ID: 10110, Received messages: 0
Employee ID: 10111, Received messages: 0
Employee ID: 10112, Received messages: 0
Employee ID: 10113, Received messages: 0
Employee ID: 10114, Received messages: 0
Employee ID: 10115, Received messages: 0
Employee ID: 10116, Received messages: 0
Employee ID: 10117, Received messages: 0
Employee ID: 10118, Received messages: 0
Employee ID: 10119, Received messages: 0
Employee ID: 10120, Received messages: 0
Employee ID: 10121, Received messages: 0
Employee ID: 10122, Received messages: 0
Employee ID: 10123, Received messages: 0
Employee ID: 10124, Received messages: 0
Employee ID: 10125, Received messages: 0
Employee ID: 10126, Received messages: 0
Employee ID: 10127, Received messages: 0
Employee ID: 10128, Received messages: 0
Employee ID: 10129, Received messages: 0
Employee ID: 10130, Received messages: 0
Employee ID: 10131, Received messages: 0
Employee ID: 10132, Received messages: 0
Employee ID: 10133, Received messages: 0
Employee ID: 10134, Received messages: 0
Employee ID: 10135, Received messages: 0
Employee ID: 10136, Received messages: 0
Employee ID: 10137, Received messages: 0
Employee ID: 10138, Received messages: 0
Employee ID: 10139, Received messages: 0
Employee ID: 10140, Received messages: 0
Employee ID: 10141, Received messages: 0
Employee ID: 10142, Received messages: 0
Employee ID: 10143, Received messages: 0
Employee ID: 10144, Received messages: 0
Employee ID: 10145, Received messages: 0
Employee ID: 10146, Received messages: 0
Employee ID: 10147, Received messages: 0
Employee ID: 10148, Received messages: 0
Employee ID: 10149, Received messages: 0
Employee ID: 10150, Received messages: 0
Employee ID: 10151, Received messages: 0
Employee ID: 10152, Received messages: 0
Employee ID: 10153, Received messages: 0
Employee ID: 10154, Received messages: 0
Employee ID: 10155, Received messages: 0
Employee ID: 10156, Received messages: 0
Employee ID: 10157, Received messages: 0
Employee ID: 10158, Received messages: 0
Employee ID: 10159, Received messages: 0
Employee ID: 10160, Received messages: 0
Employee ID: 10161, Received messages: 0
Employee ID: 10162, Received messages: 0
Employee ID: 10163, Received messages: 0
Employee ID: 10164, Received messages: 0
Employee ID: 10165, Received messages: 0
Employee ID: 10166, Received messages: 0
Employee ID: 10167, Received messages: 0
Employee ID: 10168, Received messages: 0
Employee ID: 10169, Received messages: 0
Employee ID: 10170, Received messages: 0
Employee ID: 10171, Received messages: 0
Employee ID: 10172, Received messages: 0
Employee ID: 10173, Received messages: 0
Employee ID: 10174, Received messages: 0
Employee ID: 10175, Received messages: 0
Employee ID: 10176, Received messages: 0
Employee ID: 10177, Received messages: 0
Employee ID: 10178, Received messages: 0
Employee ID: 10179, Received messages: 0
Employee ID: 10180, Received messages: 0
Employee ID: 10181, Received messages: 0
Employee ID: 10182, Received messages: 0
Employee ID: 10183, Received messages: 0
Employee ID: 10184, Received messages: 0
Employee ID: 10185, Received messages: 0
Employee ID: 10186, Received messages: 0
Employee ID: 10187, Received messages: 0
Employee ID: 10188, Received messages: 0
Employee ID: 10189, Received messages: 0
Employee ID: 10190, Received messages: 0
Employee ID: 10191, Received messages: 0
Employee ID: 10192, Received messages: 0
Employee ID: 10193, Received messages: 0
Employee ID: 10194, Received messages: 0
Employee ID: 10195, Received messages: 0
Employee ID: 10196, Received messages: 0
Employee ID: 10197, Received messages: 0
Employee ID: 10198, Received messages: 0
Employee ID: 10199, Received messages: 0
Employee ID: 10200, Received messages: 0
Employee ID: 10201, Received messages: 0
Employee ID: 10202, Received messages: 0
Employee ID: 10203, Received messages: 0
Employee ID: 10204, Received messages: 0
Employee ID: 10205, Received messages: 0
Employee ID: 10206, Received messages: 0
Employee ID: 10207, Received messages: 0
Employee ID: 10208, Received messages: 0
Employee ID: 10209, Received messages: 0
Employee ID: 10210, Received messages: 0
Employee ID: 10211, Received messages: 0
Employee ID: 10212, Received messages: 0
Employee ID: 10213, Received messages: 0
Employee ID: 10214, Received messages: 0
Employee ID: 10215, Received messages: 0
Employee ID: 10216, Received messages: 0
Employee ID: 10217, Received messages: 0
Employee ID: 10218, Received messages: 0
Employee ID: 10219, Received messages: 0
Employee ID: 10220, Received messages: 0
Employee ID: 10221, Received messages: 0
Employee ID: 10222, Received messages: 0
Employee ID: 10223, Received messages: 0
Employee ID: 10224, Received messages: 0
Employee ID: 10225, Received messages: 0
Employee ID: 10226, Received messages: 0
Employee ID: 10227, Received messages: 0
Employee ID: 10228, Received messages: 0
Employee ID: 10229, Received messages: 0
Employee ID: 10230, Received messages: 0
Employee ID: 10231, Received messages: 0
Employee ID: 10232, Received messages: 0
Employee ID: 10233, Received messages: 0
Employee ID: 10234, Received messages: 0
Employee ID: 10235, Received messages: 0
Employee ID: 10236, Received messages: 0
Employee ID: 10237, Received messages: 0
Employee ID: 10238, Received messages: 0
Employee ID: 10239, Received messages: 0
Employee ID: 10240, Received messages: 0
Employee ID: 10241, Received messages: 0
Employee ID: 10242, Received messages: 0
Employee ID: 10243, Received messages: 0
Employee ID: 10244, Received messages: 0
Employee ID: 10245, Received messages: 0
Employee ID: 10246, Received messages: 0
Employee ID: 10247, Received messages: 0
Employee ID: 10248, Received messages: 0
Employee ID: 10249, Received messages: 0
Employee ID: 10250, Received messages: 0
Employee ID: 10251, Received messages: 0
Employee ID: 10252, Received messages: 0
Employee ID: 10253, Received messages: 0
Employee ID: 10254, Received messages: 0
Employee ID: 10255, Received messages: 0
Employee ID: 10256, Received messages: 0
Employee ID: 10257, Received messages: 0
Employee ID: 10258, Received messages: 0
Employee ID: 10259, Received messages: 0
Employee ID: 10260, Received messages: 0
Employee ID: 10261, Received messages: 0
Employee ID: 10262, Received messages: 0
Employee ID: 10263, Received messages: 0
Employee ID: 10264, Received messages: 0
Employee ID: 10265, Received messages: 0
Employee ID: 10266, Received messages: 0
Employee ID: 10267, Received messages: 0
Employee ID: 10268, Received messages: 0
Employee ID: 10269, Received messages: 0
Employee ID: 10270, Received messages: 0
Employee ID: 10271, Received messages: 0
Employee ID: 10272, Received messages: 0
Employee ID: 10273, Received messages: 0
Employee ID: 10274, Received messages: 0
Employee ID: 10275, Received messages: 0
Employee ID: 10276, Received messages: 0
Employee ID: 10277, Received messages: 0
Employee ID: 10278, Received messages: 0
Employee ID: 10279, Received messages: 0
Employee ID: 10280, Received messages: 0
Employee ID: 10281, Received messages: 0
Employee ID: 10282, Received messages: 0
Employee ID: 10283, Received messages: 0
Employee ID: 10284, Received messages: 0
Employee ID: 10285, Received messages: 0
Employee ID: 10286, Received messages: 0
Employee ID: 10287, Received messages: 0
Employee ID: 10288, Received messages: 0
Employee ID: 10289, Received messages: 0
Employee ID: 10290, Received messages: 0
Employee ID: 10291, Received messages: 0
Employee ID: 10292, Received messages: 0
Employee ID: 10293, Received messages: 0
Employee ID: 10294, Received messages: 0
Employee ID: 10295, Received messages: 0
Employee ID: 10296, Received messages: 0
Employee ID: 10297, Received messages: 0
Employee ID: 10298, Received messages: 0
Employee ID: 10299, Received messages: 0
Employee ID: 10300, Received messages: 0
Employee ID: 10301, Received messages: 0
Employee ID: 10302, Received messages: 0
Employee ID: 10303, Received messages: 0
Employee ID: 10304, Received messages: 0
Employee ID: 10305, Received messages: 0
Employee ID: 10306, Received messages: 0
Employee ID: 10307, Received messages: 0
Employee ID: 10308, Received messages: 0
Employee ID: 10309, Received messages: 0
Employee ID: 10310, Received messages: 0
Employee ID: 10311, Received messages: 0
Employee ID: 10312, Received messages: 0
Employee ID: 10313, Received messages: 0
Employee ID: 10314, Received messages: 0
Employee ID: 10315, Received messages: 0
Employee ID: 10316, Received messages: 0
Employee ID: 10317, Received messages: 0
Employee ID: 10318, Received messages: 0
Employee ID: 10319, Received messages: 0
Employee ID: 10320, Received messages: 0
Employee ID: 10321, Received messages: 0
Employee ID: 10322, Received messages: 0
Employee ID: 10323, Received messages: 0
Employee ID: 10324, Received messages: 0
Employee ID: 10325, Received messages: 0
Employee ID: 10326, Received messages: 0
Employee ID: 10327, Received messages: 0
Employee ID: 10328, Received messages: 0
Employee ID: 10329, Received messages: 0
Employee ID: 10330, Received messages: 0
Employee ID: 10331, Received messages: 0
Employee ID: 10332, Received messages: 0
Employee ID: 10333, Received messages: 0
Employee ID: 10334, Received messages: 0
Employee ID: 10335, Received messages: 0
Employee ID: 10336, Received messages: 0
Employee ID: 10337, Received messages: 0
Employee ID: 10338, Received messages: 0
Employee ID: 10339, Received messages: 0
Employee ID: 10340, Received messages: 0
Employee ID: 10341, Received messages: 0
Employee ID: 10342, Received messages: 0
Employee ID: 10343, Received messages: 0
Employee ID: 10344, Received messages: 0
Employee ID: 10345, Received messages: 0
Employee ID: 10346, Received messages: 0
Employee ID: 10347, Received messages: 0
Employee ID: 10348, Received messages: 0
Employee ID: 10349, Received messages: 0
Employee ID: 10350, Received messages: 0
Employee ID: 10351, Received messages: 0
Employee ID: 10352, Received messages: 0
Employee ID: 10353, Received messages: 0
Employee ID: 10354, Received messages: 0
Employee ID: 10355, Received messages: 0
Employee ID: 10356, Received messages: 0
Employee ID: 10357, Received messages: 0
Employee ID: 10358, Received messages: 0
Employee ID: 10359, Received messages: 0
Employee ID: 10360, Received messages: 0
Employee ID: 10361, Received messages: 0
Employee ID: 10362, Received messages: 0
Employee ID: 10363, Received messages: 0
Employee ID: 10364, Received messages: 0
Employee ID: 10365, Received messages: 0
Employee ID: 10366, Received messages: 0
Employee ID: 10367, Received messages: 0
Employee ID: 10368, Received messages: 0
Employee ID: 10369, Received messages: 0
Employee ID: 10370, Received messages: 0
Employee ID: 10371, Received messages: 0
Employee ID: 10372, Received messages: 0
Employee ID: 10373, Received messages: 0
Employee ID: 10374, Received messages: 0
Employee ID: 10375, Received messages: 0
Employee ID: 10376, Received messages: 0
Employee ID: 10377, Received messages: 0
Employee ID: 10378, Received messages: 0
Employee ID: 10379, Received messages: 0
Employee ID: 10380, Received messages: 0
Employee ID: 10381, Received messages: 0
Employee ID: 10382, Received messages: 0
Employee ID: 10383, Received messages: 0
Employee ID: 10384, Received messages: 0
Employee ID: 10385, Received messages: 0
Employee ID: 10386, Received messages: 0
Employee ID: 10387, Received messages: 0
Employee ID: 10388, Received messages: 0
Employee ID: 10389, Received messages: 0
Employee ID: 10390, Received messages: 0
Employee ID: 10391, Received messages: 0
Employee ID: 10392, Received messages: 0
Employee ID: 10393, Received messages: 0
Employee ID: 10394, Received messages: 0
Employee ID: 10395, Received messages: 0
Employee ID: 10396, Received messages: 0
Employee ID: 10397, Received messages: 0
Employee ID: 10398, Received messages: 0
Employee ID: 10399, Received messages: 0
Employee ID: 10400, Received messages: 0
Employee ID: 10401, Received messages: 0
Employee ID: 10402, Received messages: 0
Employee ID: 10403, Received messages: 0
Employee ID: 10404, Received messages: 0
Employee ID: 10405, Received messages: 0
Employee ID: 10406, Received messages: 0
Employee ID: 10407, Received messages: 0
Employee ID: 10408, Received messages: 0
Employee ID: 10409, Received messages: 0
Employee ID: 10410, Received messages: 0
Employee ID: 10411, Received messages: 0
Employee ID: 10412, Received messages: 0
Employee ID: 10413, Received messages: 0
Employee ID: 10414, Received messages: 0
Employee ID: 10415, Received messages: 0
Employee ID: 10416, Received messages: 0
Employee ID: 10417, Received messages: 0
Employee ID: 10418, Received messages: 0
Employee ID: 10419, Received messages: 0
Employee ID: 10420, Received messages: 0
Employee ID: 10421, Received messages: 0
Employee ID: 10422, Received messages: 0
Employee ID: 10423, Received messages: 0
Employee ID: 10424, Received messages: 0
Employee ID: 10425, Received messages: 0
Employee ID: 10426, Received messages: 0
Employee ID: 10427, Received messages: 0
Employee ID: 10428, Received messages: 0
Employee ID: 10429, Received messages: 0
Employee ID: 10430, Received messages: 0
Employee ID: 10431, Received messages: 0
Employee ID: 10432, Received messages: 0
Employee ID: 10433, Received messages: 0
Employee ID: 10434, Received messages: 0
Employee ID: 10435, Received messages: 0
Employee ID: 10436, Received messages: 0
Employee ID: 10437, Received messages: 0
Employee ID: 10438, Received messages: 0
Employee ID: 10439, Received messages: 0
Employee ID: 10440, Received messages: 0
Employee ID: 10441, Received messages: 0
Employee ID: 10442, Received messages: 0
Employee ID: 10443, Received messages: 0
Employee ID: 10444, Received messages: 0
Employee ID: 10445, Received messages: 0
Employee ID: 10446, Received messages: 0
Employee ID: 10447, Received messages: 0
Employee ID: 10448, Received messages: 0
Employee ID: 10449, Received messages: 0
Employee ID: 10450, Received messages: 0
Employee ID: 10451, Received messages: 0
Employee ID: 10452, Received messages: 0
Employee ID: 10453, Received messages: 0
Employee ID: 10454, Received messages: 0
Employee ID: 10455, Received messages: 0
Employee ID: 10456, Received messages: 0
Employee ID: 10457, Received messages: 0
Employee ID: 10458, Received messages: 0
Employee ID: 10459, Received messages: 0
Employee ID: 10460, Received messages: 0
Employee ID: 10461, Received messages: 0
Employee ID: 10462, Received messages: 0
Employee ID: 10463, Received messages: 0
Employee ID: 10464, Received messages: 0
Employee ID: 10465, Received messages: 0
Employee ID: 10466, Received messages: 0
Employee ID: 10467, Received messages: 0
Employee ID: 10468, Received messages: 0
Employee ID: 10469, Received messages: 0
Employee ID: 10470, Received messages: 0
Employee ID: 10471, Received messages: 0
Employee ID: 10472, Received messages: 0
